id,artist_name,track_name,release_date,genre
66084,sanchez,one in a million,1997,reggae
66086,dispatch,mission,1997,reggae
66087,heavy d,you can get it,1997,reggae
66089,heavy d,get fresh hev,1997,reggae
66091,carlene davis,stealing love,1997,reggae
66093,g. love & special sauce,pull the wool,1997,reggae
66095,the skatalites,freedom sound,1997,reggae
66098,derrick morgan,forward march,1997,reggae
66101,indio i,di mo lang alam,1997,reggae
66104,g. love & special sauce,making amends,1997,reggae
66107,michael franti & spearhead,u can't sing r song,1997,reggae
66109,steel pulse,house of love,1997,reggae
66112,sizzla,give thanks,1997,reggae
66115,inner circle,book of rules,1997,reggae
66131,majek fashek,promised land,1997,reggae
66133,michael franti & spearhead,chocolate supa highway,1997,reggae
66134,the melodians,swing and dine,1997,reggae
66135,michael franti & spearhead,keep me lifted,1997,reggae
66136,alpha blondy,cocody rock,1997,reggae
66141,sizzla,explain to the almighty,1998,reggae
66142,sizzla,true got,1998,reggae
66146,tanya stephens,man fi rule,1998,reggae
66152,mr. vegas,hit him back,1998,reggae
66154,glen washington,jah blessing,1998,reggae
66156,eraserheads,andalusian dog,1998,reggae
66157,beres hammond,hold on,1998,reggae
66163,ub40,the time has come,1998,reggae
66164,ub40,blood and fire,1998,reggae
66165,sublime,s.t.p.,1998,reggae
66167,cocoa tea,the weed,1998,reggae
66173,the ziggens,channel surfing,1998,reggae
66174,the ziggens,have a bitchin' summer,1998,reggae
66175,lady saw,gal no worry,1998,reggae
66180,the gladiators,pretending,1998,reggae
66181,pitch black,melt,1998,reggae
66182,sugar minott,never gonna give up jah,1998,reggae
66187,the abyssinians,y mas gan dub,1998,reggae
66189,los pericos,monkey man,1998,reggae
66191,derrick morgan,blazing fire,1998,reggae
66193,barrington levy,black roses,1998,reggae
66194,sugar minott,dancehall stylee,1998,reggae
66195,slightly stoopid,violence,1998,reggae
66196,the abyssinians,african dub,1998,reggae
66197,slightly stoopid,johnny law,1998,reggae
66201,wayne wonder,informer,1998,reggae
66202,natural vibrations,chronics,1998,reggae
66204,black uhuru,system,1998,reggae
66207,slightly stoopid,just a buzzq,1998,reggae
66209,slightly stoopid,jedi,1998,reggae
66215,ub40,come back darling,1998,reggae
66217,the ziggens,big salty tears,1998,reggae
66219,slightly stoopid,mr. music,1998,reggae
66223,slightly stoopid,free dub,1998,reggae
66225,311,who's got the herb?,1998,reggae
66226,slightly stoopid,hands of time,1998,reggae
66231,ub40,mr fix it,1998,reggae
66233,sizzla,be strong,1998,reggae
66235,tanya stephens,handle the ride,1998,reggae
66236,sizzla,rain shower,1998,reggae
66238,ub40,good ambition,1998,reggae
66245,shaggy,hot gal,1998,reggae
66248,barrington levy,no fuss no fight,1998,reggae
66253,barrington levy,don't throw it all away,1998,reggae
66259,mr. vegas,jacket,1998,reggae
66263,lady saw,eh-em,1998,reggae
66264,ub40,crying over you,1998,reggae
66265,eraserheads,hard to believe,1998,reggae
66269,heavy d,spanish fly,1999,reggae
66271,frankie paul,dawn,1999,reggae
66274,sizzla,what does it worth?,1999,reggae
66276,lucky dube,crying games,1999,reggae
66278,phyllis dillon,this is me,1999,reggae
66280,aswad,my love,1999,reggae
66283,sizzla,in this time,1999,reggae
66290,morgan heritage,reggae bring back love,1999,reggae
66292,too rude,meet you there,1999,reggae
66293,ziggy marley & the melody makers,gone away,1999,reggae
66295,heavy d,don't stop,1999,reggae
66296,dennis brown,the promise land,1999,reggae
66300,delroy wilson,this heart of mine,1999,reggae
66301,capleton,highest grade,1999,reggae
66302,sizzla,mockries & phrase,1999,reggae
66304,terry linen,my love is your love,1999,reggae
66305,dispatch,headlights,1999,reggae
66307,too rude,do you feel what i dub?,1999,reggae
66309,wayne wonder,still say yes,1999,reggae
66310,sizzla,oh children,1999,reggae
66316,too rude,on our way,1999,reggae
66317,christafari,keep on looking up,1999,reggae
66318,christafari,love of my life,1999,reggae
66320,christafari,time,1999,reggae
66324,luciano,when will i be home?,1999,reggae
66325,cornell campbell,didn't i,1999,reggae
66327,sanchez,the christian life,1999,reggae
66329,lucky dube,the show goes on,1999,reggae
66331,aswad,invisible sun,1999,reggae
66333,morgan heritage,"new time, new sign",1999,reggae
66336,macka b,one for jah,1999,reggae
66337,christafari,can't stop,1999,reggae
66338,too rude,got nothin',1999,reggae
66340,christafari,surrender,1999,reggae
66342,luciano,good times,1999,reggae
66346,heavy d,imagine that,1999,reggae
66347,dispatch,wide right turns,1999,reggae
66351,311,evolution,1999,reggae
66353,bushman,fire bun a weak heart,1999,reggae
66356,bob marley & the wailers,survival a.k.a. black survivors,1999,reggae
66357,g. love & special sauce,kick drum,1999,reggae
66361,311,life's not a race,1999,reggae
66364,311,livin' & rockin',1999,reggae
66370,311,mindspin,1999,reggae
66372,311,can't fade me,1999,reggae
66373,capleton,who i am,1999,reggae
66378,pablo moses,"ready, aim, fire",1999,reggae
66382,long beach dub allstars,kick down,1999,reggae
66384,long beach dub allstars,my own life,1999,reggae
66386,heavy d,dancin' in the night,1999,reggae
66387,ziggy marley & the melody makers,all day all night,1999,reggae
66390,mr. vegas,sucky ducky,1999,reggae
66392,freddie mcgregor,natural collie,1999,reggae
66395,luciano,it's me again jah,1999,reggae
66397,steel pulse,in a me life,1999,reggae
66398,too rude,too rude (for my own good),1999,reggae
66399,bounty killer,can't believe mi eyes,1999,reggae
66400,mishka,out the door,1999,reggae
66402,morgan heritage,buss up barriers,1999,reggae
66405,too rude,connected,1999,reggae
66414,g. love & special sauce,around the world (thank you),1999,reggae
66420,dennis brown,i believe,1999,reggae
66429,mishka,still got love,1999,reggae
66431,john holt,hooligans change your style,2000,reggae
66437,ballyhoo!,hardcore,2000,reggae
66440,big youth,keep on moving,2000,reggae
66441,beres hammond,live on,2000,reggae
66443,pato banton,life is a miracle,2000,reggae
66445,mikey spice,losing me,2000,reggae
66450,buju banton,woman dem phat,2000,reggae
66458,wookiefoot,scream,2000,reggae
66462,wookiefoot,run,2000,reggae
66464,culture,never give up,2000,reggae
66465,pato banton,mama nature,2000,reggae
66466,pato banton,never too late,2000,reggae
66467,glen washington,reserve the right,2000,reggae
66470,dispatch,douggie mayu's,2000,reggae
66473,dispatch,blood,2000,reggae
66478,seeed,we seeed,2000,reggae
66480,pato banton,good old days,2000,reggae
66482,beenie man,art and life,2000,reggae
66484,stitchie,i stand,2000,reggae
66488,the gladiators,talking blues,2000,reggae
66490,the gladiators,streets of freedom,2000,reggae
66494,shaggy,hey love,2000,reggae
66496,bob marley & the wailers,i know a place,2000,reggae
66504,bob marley & the wailers,jah is mighty,2000,reggae
66505,glen washington,strangers in the night,2000,reggae
66511,the gladiators,on the other side,2000,reggae
66523,ziggy marley & the melody makers,i know you don't care about me,2000,reggae
66526,dispatch,lightning,2000,reggae
66531,morgan heritage,down by the river,2000,reggae
66532,barrington levy,collie weed,2000,reggae
66533,bob marley & the wailers,who colt the game,2000,reggae
66534,the upsetters,memphis,2000,reggae
66537,beenie man,haters and fools,2000,reggae
66542,prince buster,too hot,2000,reggae
66553,the gladiators,no wrong idea,2000,reggae
66560,beres hammond,angel eyes,2001,reggae
66563,ky-mani marley,warning,2001,reggae
66571,capleton,jah jah city,2001,reggae
66572,g. love & special sauce,free at last (reprise),2001,reggae
66574,michael franti & spearhead,listener supported,2001,reggae
66578,the expendables,alone,2001,reggae
66579,desmond dekker,this woman,2001,reggae
66580,everton blender,stone love sound,2001,reggae
66585,the expendables,full of fight,2001,reggae
66589,can't hang,ruff tuff,2001,reggae
66593,elephant man,wrong application,2001,reggae
66595,luciano,lord give me strength,2001,reggae
66599,wookiefoot,get down,2001,reggae
66603,morgan heritage,take up your cross,2001,reggae
66605,lucky dube,soul taker,2001,reggae
66608,g. love & special sauce,hopeless case,2001,reggae
66609,junior kelly,you can make it,2001,reggae
66611,bounty killer,eyes a bleed (rza remix),2001,reggae
66616,bushman,your love,2001,reggae
66617,can't hang,zombies,2001,reggae
66620,michael franti & spearhead,skin on the drum (bassnectar remix),2001,reggae
66622,beres hammond,music is life,2001,reggae
66624,half pint,what more can i really do,2001,reggae
66634,lucky dube,love me (the way i am),2001,reggae
66635,long beach dub allstars,wonders dub i,2001,reggae
66642,the expendables,right time,2001,reggae
66647,ky-mani marley,heart of a lion,2001,reggae
66648,lucky dube,teach the world,2001,reggae
66649,dispatch,the general (live),2001,reggae
66650,lucky dube,money,2001,reggae
66655,damian marley,stand a chance,2001,reggae
66656,can't hang,bird river grove,2001,reggae
66658,damian marley,more justice,2001,reggae
66660,the expendables,sinsemillia,2001,reggae
66661,311,from chaos,2001,reggae
66664,ky-mani marley,the stone love allstars party in session,2001,reggae
66665,long beach dub allstars,luke,2001,reggae
66669,311,sick tight,2001,reggae
66673,bob marley & the wailers,caution,2001,reggae
66679,luciano,play on,2001,reggae
66680,michael franti & spearhead,skin on the drum,2001,reggae
66681,can't hang,conscious man,2001,reggae
66691,damian marley,harder (interlude),2001,reggae
66692,mr. vegas,girls time,2001,reggae
66694,ky-mani marley,hailie i,2001,reggae
66696,ky-mani marley,warriors,2001,reggae
66700,ky-mani marley,hypocrites,2001,reggae
66704,junior kelly,sunshine,2001,reggae
66708,sizzla,it's amazing,2002,reggae
66710,misty in roots,cover up,2002,reggae
66719,toots & the maytals,it was written down,2002,reggae
66720,capleton,bun out the chi chi,2002,reggae
66721,the radioactive sago project,gusto ko ng baboy,2002,reggae
66722,toots & the maytals,water melon,2002,reggae
66724,gentleman,jah ina yuh life,2002,reggae
66728,gentleman,leave us alone,2002,reggae
66729,warrior king,pagan,2002,reggae
66731,max romeo,public enemy number one,2002,reggae
66737,the expendables,one night stand,2002,reggae
66741,shaggy,full control,2002,reggae
66745,tenor saw,ring the alarm,2002,reggae
66748,gentleman,children of tomorrow,2002,reggae
66750,the expendables,mike e. song,2002,reggae
66752,cultura profética,pal’ río tanamá,2002,reggae
66754,aswad,good thing going,2002,reggae
66755,gregory isaacs,bring me your cup,2002,reggae
66756,midnite,no fear no sorrow,2002,reggae
66759,peter tosh,recruiting soldiers,2002,reggae
66760,midnite,sing ye,2002,reggae
66762,xavier rudd,the 12th of september,2002,reggae
66764,tropical depression,atin cu pung singsing,2002,reggae
66765,peter tosh,fight on,2002,reggae
66769,midnite,piranha (come to feed),2002,reggae
66773,the beautiful girls,the reason is,2002,reggae
66774,the heptones,dreadlocks,2002,reggae
66776,midnite,womb,2002,reggae
66778,misty in roots,almighty (the way),2002,reggae
66780,midnite,reminder,2002,reggae
66781,peter tosh,rumors of war,2002,reggae
66785,midnite,highly,2002,reggae
66788,capleton,pure woman,2002,reggae
66789,midnite,bless,2002,reggae
66793,nesian mystik,nesian style,2002,reggae
66795,sizzla,solid as a rock,2002,reggae
66802,the beautiful girls,on a clear day,2002,reggae
66803,stranger cole,just like a river,2002,reggae
66804,shaggy,strength of a woman,2002,reggae
66805,max romeo,let the power fall on i,2002,reggae
66806,peter tosh,rok with me,2002,reggae
66808,the expendables,24/7,2002,reggae
66811,soja,rasta courage,2002,reggae
66812,soja,true love,2002,reggae
66813,peter tosh,wanted dread and alive,2002,reggae
66823,soja,jah atmosphere,2002,reggae
66825,"lee ""scratch"" perry",the upsetter,2002,reggae
66826,the expendables,drift away,2002,reggae
66829,errol dunkley,please stop your lying,2002,reggae
66830,"lee ""scratch"" perry",beat down babylon,2002,reggae
66832,pepper,dry spell,2002,reggae
66833,marcia griffiths,all my life,2002,reggae
66838,soja,time come due,2002,reggae
66839,midnite,shout that,2002,reggae
66841,sizzla,no white god,2002,reggae
66842,shaggy,get my party on,2002,reggae
66843,beenie man,party hard,2002,reggae
66846,dezarie,sing out,2002,reggae
66848,midnite,love one another,2002,reggae
66859,misty in roots,man kind,2002,reggae
66860,dezarie,most high,2002,reggae
66865,soja,"forgive, don't forget",2002,reggae
66870,peter tosh,the poor man feel it,2002,reggae
66872,soja,creeping in,2002,reggae
66874,soja,did you ever,2002,reggae
66878,seeed,pressure,2003,reggae
66886,jah cure,every song i sing,2003,reggae
66888,sizzla,give praises,2003,reggae
66890,john brown's body,2 bulls,2003,reggae
66892,elephant man,jamaica,2003,reggae
66893,john brown's body,eyes of the maker,2003,reggae
66894,seeed,love is the queen,2003,reggae
66895,stephen marley,master blaster (jammin'),2003,reggae
66898,too rude,local dub,2003,reggae
66906,wayne wonder,slowly but surely,2003,reggae
66907,bargain music,cum down,2003,reggae
66908,ziggy marley,rainbow in the sky,2003,reggae
66909,jimmy cliff,waterfall,2003,reggae
66910,wayne wonder,the mood is right,2003,reggae
66911,wayne wonder,nobody but me,2003,reggae
66916,wayne wonder,intro,2003,reggae
66920,anthony b,god above everything,2003,reggae
66921,jah cure,the love of my life,2003,reggae
66922,morgan heritage,judge not,2003,reggae
66926,sizzla,true love,2003,reggae
66929,midnite,crown aim,2003,reggae
66930,morgan heritage,a man in love,2003,reggae
66932,jimmy cliff,goodbye yesterday,2003,reggae
66934,gentleman,live it up,2003,reggae
66936,morgan heritage,works to do do (pt 1),2003,reggae
66940,papa san,i know,2003,reggae
66943,groundation,"long, long ago",2003,reggae
66944,parokya ni edgar,the yes yes show,2003,reggae
66946,groundation,weeping pirates,2003,reggae
66960,groundation,silver tongue show,2003,reggae
66962,morgan heritage,a man is still a man,2003,reggae
66964,easy star all-stars,step it pon the rastaman scene,2003,reggae
66965,the pioneers,time hard,2003,reggae
66967,311,beyond the gray sky,2003,reggae
66972,slightly stoopid,wicked rebel,2003,reggae
66975,slightly stoopid,everything you need,2003,reggae
66978,ziggy marley,true to myself,2003,reggae
66979,slightly stoopid,collie man,2003,reggae
66981,slightly stoopid,running with a gun,2003,reggae
66982,easy star all-stars,money,2003,reggae
66983,ziggy marley,never deny you,2003,reggae
66984,ziggy marley,shalom salaam,2003,reggae
66985,easy star all-stars,us and them,2003,reggae
66986,easy star all-stars,the great gig in the sky,2003,reggae
66987,slightly stoopid,perfect gentlemen,2003,reggae
66989,michael franti & spearhead,everyone deserves music,2003,reggae
66991,easy star all-stars,speak to me / breathe,2003,reggae
66996,groundation,hebron,2003,reggae
67001,the cat empire,manifesto,2003,reggae
67008,the ziggens,outside,2003,reggae
67010,batch,lift up,2003,reggae
67012,seeed,double soul (feat. tanya stephens),2003,reggae
67018,ziggy marley,dykl (don't you kill love),2003,reggae
67024,311,sometimes jacks rule the realm,2003,reggae
67025,lloyd brown,main squeeze,2003,reggae
67027,burning spear,marcus senior,2003,reggae
67029,lucky dube,ding ding licky licky bong,2003,reggae
67032,super cat,the don of dons (put de ting pon dem) (feat. jadakiss),2003,reggae
67034,unity pacific,thou we are,2003,reggae
67038,bargain music,i'm waiting,2003,reggae
67039,ziggy marley,in the name of god,2003,reggae
67043,the movement,no wood,2004,reggae
67045,john holt,reggae from the ghetto,2004,reggae
67047,groundation,fourth dimension,2004,reggae
67054,capleton,jah is my everything,2004,reggae
67058,g. love & special sauce,don't drop it,2004,reggae
67060,dispatch,here we go (live),2004,reggae
67061,the movement,fault,2004,reggae
